date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:51:08	1051/1051	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Nov%202022%2013:51:18%20GMT	http://www.engpellmaquinas.com.br/robots.txt		(from )
10:51:08	61278/61278	---M--	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202022%2013:51:20%20GMT	http://www.engpellmaquinas.com.br/	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/index.html	(from )
10:51:08	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%221332137-47e-51739b07b5240%22	http://www.engpellmaquinas.com.br/favicon.ico	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/favicon.ico	(from )
10:51:09	23739/23739	---MC-	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:54%20GMT	http://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	C:/Users/alex.rmaia/Downloads/Site/Eng/maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	(from )
10:51:09	4517/4517	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Jul%202015%2012:50:37%20GMT	http://www.engpellmaquinas.com.br/css/slider.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/slider.css	(from )
10:51:09	15838/15838	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:58:00%20GMT	http://www.engpellmaquinas.com.br/css/buttons/buttons.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/buttons/buttons.css	(from )
10:51:09	117153/117153	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:57:59%20GMT	http://www.engpellmaquinas.com.br/css/bootstrap.min.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/bootstrap.min.css	(from )
10:51:11	2463/2463	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:57:59%20GMT	http://www.engpellmaquinas.com.br/css/jslider.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/jslider.css	(from )
10:51:11	40601/40601	---M--	200	added ('OK')	text/css	etag:%221332464-9e99-518a5d83b7900%22	http://www.engpellmaquinas.com.br/css/settings.css?12312	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/settingsb3dd.css	(from )
10:51:12	24321/24321	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:57:59%20GMT	http://www.engpellmaquinas.com.br/css/prettyPhoto.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/prettyPhoto.css	(from )
10:51:13	29721/29721	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:57:59%20GMT	http://www.engpellmaquinas.com.br/css/animate.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/animate.css	(from )
10:51:15	22695/22695	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:57:59%20GMT	http://www.engpellmaquinas.com.br/css/jquery.scrollbar.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/jquery.scrollbar.css	(from )
10:51:17	301219/301219	---M--	200	added ('OK')	text/css	date:Fri,%2022%20Jan%202016%2014:47:32%20GMT	http://www.engpellmaquinas.com.br/css/style.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/style.css	(from )
10:51:18	870/870	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:57:59%20GMT	http://www.engpellmaquinas.com.br/css/by.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/by.css	(from )
10:51:18	56707/56707	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:57:59%20GMT	http://www.engpellmaquinas.com.br/css/responsive.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/responsive.css	(from )
10:51:19	25777/25777	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:58:00%20GMT	http://www.engpellmaquinas.com.br/css/customizer/pages.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/customizer/pages.css	(from )
10:51:20	5559/5559	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:58:00%20GMT	http://www.engpellmaquinas.com.br/css/customizer/dark-section.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/customizer/dark-section.css	(from )
10:51:21	11926/11926	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:58:00%20GMT	http://www.engpellmaquinas.com.br/css/customizer/home-pages-customizer.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/customizer/home-pages-customizer.css	(from )
10:51:21	148/148	---M--	200	added ('OK')	text/css	date:Fri,%2029%20May%202015%2014:58:01%20GMT	http://www.engpellmaquinas.com.br/css/ie/ie.css	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/css/ie/ie.css	(from )
10:51:21	3990/3990	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2014:25:14%20GMT	http://www.engpellmaquinas.com.br/navegador_antigo.html	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/navegador_antigo.html	(from )
10:51:22	7466/7466	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jun%202015%2013:28:38%20GMT	http://www.engpellmaquinas.com.br/images/logo-eng-pell.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/logo-eng-pell.png	(from )
10:51:22	1397/1397	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jan%202016%2014:33:15%20GMT	http://www.engpellmaquinas.com.br/images/ico_espanha.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/ico_espanha.png	(from )
10:51:22	7939/7939	---M--	200	added ('OK')	image/png	date:Fri,%2029%20May%202015%2014:58:06%20GMT	http://www.engpellmaquinas.com.br/images/round_menu.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/round_menu.png	(from )
10:51:23	191/191	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2014:44:42%20GMT	http://www.engpellmaquinas.com.br/images/dummy.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/dummy.png	(from )
10:51:42	115142/115142	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:54%20GMT	http://www.engpellmaquinas.com.br/images/bn_b1.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b1.jpg	(from )
10:51:42	116337/116337	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:55%20GMT	http://www.engpellmaquinas.com.br/images/bn_b3.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b3.jpg	(from )
10:51:43	120681/120681	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:55%20GMT	http://www.engpellmaquinas.com.br/images/bn_b2.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b2.jpg	(from )
10:52:01	118524/118524	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:55%20GMT	http://www.engpellmaquinas.com.br/images/bn_b4.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b4.jpg	(from )
10:52:01	114509/114509	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:55%20GMT	http://www.engpellmaquinas.com.br/images/bn_b5.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b5.jpg	(from )
10:52:04	127855/127855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:56%20GMT	http://www.engpellmaquinas.com.br/images/bn_b11.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b11.jpg	(from )
10:52:21	119830/119830	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:55%20GMT	http://www.engpellmaquinas.com.br/images/bn_b8.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b8.jpg	(from )
10:52:22	129837/129837	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:55%20GMT	http://www.engpellmaquinas.com.br/images/bn_b7.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b7.jpg	(from )
10:52:22	8731/8731	---M--	200	added ('OK')	image/png	date:Fri,%2029%20May%202015%2014:58:06%20GMT	http://www.engpellmaquinas.com.br/images/round_menu_bottom.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/round_menu_bottom.png	(from )
10:52:23	116628/116628	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:56%20GMT	http://www.engpellmaquinas.com.br/images/bn_b10.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b10.jpg	(from )
10:52:23	1223/1223	---M--	200	added ('OK')	image/png	date:Fri,%2029%20May%202015%2014:58:05%20GMT	http://www.engpellmaquinas.com.br/images/round-white-up-noicon.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/round-white-up-noicon.png	(from )
10:52:23	134212/134212	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202015%2021:04:56%20GMT	http://www.engpellmaquinas.com.br/images/bn_b9.jpg	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/bn_b9.jpg	(from )
10:52:24	1051/1051	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Nov%202022%2013:52:35%20GMT	http://www.engpellmaquinas.com.br/3	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/3.25.delayed	(from )
10:52:25	1051/1051	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Nov%202022%2013:52:36%20GMT	http://www.engpellmaquinas.com.br/1	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/1.26.delayed	(from )
10:52:26	1051/1051	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Nov%202022%2013:52:37%20GMT	http://www.engpellmaquinas.com.br/2	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/2.27.delayed	(from )
10:52:27	1051/1051	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Nov%202022%2013:52:38%20GMT	http://www.engpellmaquinas.com.br/6	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/6.28.delayed	(from )
10:52:28	1051/1051	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Nov%202022%2013:52:39%20GMT	http://www.engpellmaquinas.com.br/4	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/4.29.delayed	(from )
10:52:29	1051/1051	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Nov%202022%2013:52:40%20GMT	http://www.engpellmaquinas.com.br/7	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/7.2a.delayed	(from )
10:52:29	1285/1285	---M--	200	added ('OK')	image/png	date:Fri,%2029%20May%202015%2014:58:05%20GMT	http://www.engpellmaquinas.com.br/images/round-white-down-noicon.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/round-white-down-noicon.png	(from )
10:52:30	1341/1341	---M--	200	added ('OK')	image/png	date:Fri,%2029%20May%202015%2014:58:05%20GMT	http://www.engpellmaquinas.com.br/images/round-white-down-noicon2.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/round-white-down-noicon2.png	(from )
10:52:30	1298/1298	---M--	200	added ('OK')	image/png	date:Fri,%2029%20May%202015%2014:58:05%20GMT	http://www.engpellmaquinas.com.br/images/round-white-up-noicon2.png	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/images/round-white-up-noicon2.png	(from )
10:52:30	95786/95786	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2029%20May%202015%2014:58:52%20GMT	http://www.engpellmaquinas.com.br/js/jquery.min.js	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/js/jquery.min.js	(from )
10:52:32	35452/35452	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2029%20May%202015%2014:58:51%20GMT	http://www.engpellmaquinas.com.br/js/bootstrap.min.js	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/js/bootstrap.min.js	(from )
10:52:33	10802/10802	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2029%20May%202015%2014:58:52%20GMT	http://www.engpellmaquinas.com.br/js/jquery.touchSwipe.min.js	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/js/jquery.touchSwipe.min.js	(from )
10:52:34	1047/1047	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2029%20May%202015%2014:58:51%20GMT	http://www.engpellmaquinas.com.br/js/jquery.imagesloaded.min.js	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/js/jquery.imagesloaded.min.js	(from )
10:52:34	3188/3188	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2029%20May%202015%2014:58:51%20GMT	http://www.engpellmaquinas.com.br/js/jquery.appear.js	C:/Users/alex.rmaia/Downloads/Site/Eng/www.engpellmaquinas.com.br/js/jquery.appear.js	(from )
